Time,ECG,EMG,EDA,fs
91,0.07295144641434025,0.006170734616750017,714.2934574001788,100.0
92,0.016779715631589316,0.0004974741900307299,714.262549903293,100.0
93,0.06464291983406383,0.0037876884927291144,714.2312820879628,100.0
94,0.04759255063245499,0.0042790014712734996,714.1996354418337,100.0
95,-0.04543567181061721,0.004784583222536444,714.1675922302709,100.0
96,-0.01455457098324727,0.00827367056033149,714.1351355560646,100.0
97,0.021969582885744326,0.002160911160427285,714.1022494181158,100.0
98,0.020679869625514425,0.0025195542219608015,714.0689187688427,100.0
99,-0.008668751420698567,0.002399513826734554,714.0351295700109,100.0
100,-0.010980478304871198,0.0010747200375359122,714.0008688466561,100.0
101,0.042764535055651934,0.0028355034534617452,713.9661247387421,100.0
102,0.049391125572342584,0.007416453161639497,713.930886550184,100.0
103,0.08301776490836146,0.003009365774726922,713.8951447948532,100.0
104,0.10934293951004793,0.00686845534843889,713.8588912391845,100.0
105,0.03888874157814018,0.003759707277375541,713.8221189410126,100.0
106,-0.22769523393048188,0.010581247747344518,713.7848222842816,100.0
107,-0.7291353647053362,0.010849672597568118,713.7469970092972,100.0
108,-0.8185564937155086,0.007247893687389985,713.7086402382268,100.0
109,-0.4169075650801504,0.019506902018935714,713.6697504955956,100.0
110,-0.1038699198320813,0.015258717666057294,713.6303277235774,100.0
111,0.216389638677792,0.004647538456731279,713.590373291944,100.0
112,0.37521639717695343,0.008549324950162761,713.5498900026064,100.0
113,0.22088931560219668,0.019514010018269686,713.5088820887593,100.0
114,0.16229206095305662,0.010499755016180853,713.4673552087353,100.0
115,0.18697903909240599,0.013290171102786848,713.4253164347607,100.0
116,0.15525866886995757,0.014985712836452815,713.382774236882,100.0
117,0.10902216428615202,0.010805413979428621,713.3397384623654,100.0
118,0.11591857872654729,0.020651900887537475,713.2962203108508,100.0
119,0.14798943242825183,0.0020511740658423552,713.2522323055044,100.0
120,0.09254713547859895,0.018471260148052993,713.2077882603794,100.0
121,0.07616704879518478,0.0065552848213391995,713.1629032441796,100.0
122,0.12638807103872407,0.007430347841752819,713.1175935406042,100.0
123,0.0852661166904689,0.011579941360689756,713.0718766054148,100.0
124,0.0018362146221236378,0.022713858823839993,713.0257710203238,100.0
125,-0.007199648550765901,0.02253295520420901,712.9792964437646,100.0
126,0.01578832134028195,0.01867278358331406,712.932473558577,100.0
127,-0.022035099791078396,0.05765904318465598,712.8853240166208,100.0
128,-0.048515181895735615,0.03636006977394043,712.8378703803262,100.0
129,0.04361681744206913,0.014020923276590592,712.7901360611961,100.0
130,0.11061534802573764,0.031980210360443066,712.7421452552882,100.0
131,0.03488699826540206,0.015886291247875117,712.6939228757365,100.0
132,-0.04105465448063984,0.0036337586971262356,712.6454944824097,100.0
133,-0.04947284711162272,0.006696619065201674,712.5968862088547,100.0
134,-0.018489727131578523,0.006441387503637619,712.5481246867367,100.0
135,0.01757572297343263,0.013508748094053166,712.4992369680635,100.0
136,0.02760770636194179,0.003545772048247644,712.450250445564,100.0
137,0.026144090663301086,0.004865441190261265,712.4011927716837,100.0
138,-0.030792280345968336,0.0029932349411826873,712.3520917767319,100.0
139,-0.06417212478232509,0.0008345753586200885,712.3029753867523,100.0
140,-0.04338455283391503,0.0010364162933040935,712.2538715416638,100.0
141,-0.05474194876193445,0.0029423893957706065,712.204808114158,100.0
142,-0.0589448743181269,0.0008078417407422415,712.1558128297634,100.0
143,-0.09870385981032954,0.0011328816665956247,712.1069131884101,100.0
144,-0.1037533649558213,0.0003107373667874432,712.0581363877723,100.0
145,-0.019820596376573758,0.018797347377718626,712.0095092486092,100.0
146,0.02613992716461684,0.03303531534091992,711.9610581422938,100.0
147,0.022193274162265027,0.010783067016837334,711.9128089206886,100.0
148,-0.044529503916061246,0.0239338575976475,711.8647868485139,100.0
149,-0.015275815667068685,0.031376247467809947,711.8170165383532,100.0
150,0.09739799498665659,0.01957725659237782,711.7695218884486,100.0
151,0.045544845055202524,0.005646398094690352,711.7223260234598,100.0
152,0.004450235155104168,0.012087202660331134,711.6754512383951,100.0
153,0.044377725067473776,0.018315276851596157,711.6289189459656,100.0
154,0.05807590743738396,0.00016901586655819996,711.5827496276688,100.0
155,0.06562505254047821,0.014065059183456671,711.5369627889686,100.0
156,0.024879015690214366,0.002588110011808612,711.4915769189798,100.0
157,0.035247483147404245,0.014235046386155971,711.4466094550698,100.0
158,0.0833928691375043,0.019086084420711195,711.402076752735,100.0
159,0.04377281068253605,0.01569774782941788,711.3579940610126,100.0
160,-0.0186709216142986,0.0049523754886040055,711.3143755035817,100.0
161,-0.023359621180626535,0.011342706336764931,711.2712340655927,100.0
162,0.05044125465716079,0.023999159899417068,711.2285815861737,100.0
163,0.0354522879370262,0.022283207129725868,711.186428756469,100.0
164,-0.037619251653623786,0.0015751873983180823,711.1447851229916,100.0
165,0.011722750828406165,0.014247120701146828,711.1036590960051,100.0
166,-0.022097457656544757,0.0002914488014556751,711.0630579625926,100.0
167,-0.08196710464992092,0.014098082485831508,711.0229879040263,100.0
168,-0.026290997150969643,0.0007383286306984133,710.9834540170176,100.0
169,-0.053416673885339515,0.003987685107832745,710.9444603383977,100.0
170,-0.053643379276662,0.011285748375778214,710.9060098727679,100.0
171,0.021151703627312852,0.008994259791269676,710.8681046226502,100.0
172,0.008357210166693966,0.04147854600591092,710.8307456206738,100.0
173,-0.02569191092981067,0.020548441942469423,710.7939329633463,100.0
174,-0.029085009756059925,0.013499560415547394,710.7576658459807,100.0
175,0.0020685967657116003,0.005974951565317734,710.7219425983826,100.0
176,-0.0023854421040760197,0.0011945774060022972,710.6867607209414,100.0
177,-0.07423285837901486,0.018914041868812865,710.6521169208202,100.0
178,-0.06050794059481385,0.011921194560334808,710.6180071479984,100.0
179,0.010571265056317692,0.00698501180825381,710.5844266309877,100.0
180,0.04431135177756231,0.0027054670499371833,710.5513699121186,100.0
181,0.03351305392688301,0.011490066573426237,710.5188308823805,100.0
182,-0.011501512020208276,0.0008097555154139421,710.4868028158883,100.0
183,-0.010889463659432717,0.003261307431270605,710.4552784041523,100.0
184,-0.04767785331864559,0.00033092134147486897,710.4242497904258,100.0
185,-0.11309078020689413,0.010475718861429428,710.3937086044876,100.0
186,-0.038484987832872575,0.014124346661890117,710.3636459982537,100.0
187,0.04217487259599133,0.0037015405811394115,710.3340526825889,100.0
188,-0.0163893670964888,5.218403862363988e-05,710.3049189656226,100.0
189,-0.07881079336238613,0.008427174144563983,710.276234792782,100.0
190,-0.0312235514880536,0.026306799338160675,710.2479897886723,100.0
191,-0.018838436209271666,0.016264554981938597,710.2201733008499,100.0
192,-0.04386722154265752,0.015741910138484413,710.1927744454607,100.0
193,0.02177390440266665,0.01916828362340762,710.1657821546476,100.0
194,0.02121426919780539,0.00034658099925053516,710.1391852255708,100.0
195,-0.003148872388845158,0.0019631803478446044,710.1129723708333,100.0
196,0.03217809467172227,0.004566725498193928,710.0871322700518,100.0
197,0.0170402001113688,0.005140128649414556,710.0616536222793,100.0
198,0.009232047069357638,0.0108410329314784,710.0365251989451,100.0
199,0.016663260921131528,0.011679682869183276,710.0117358969555,100.0
200,0.028490750573982683,0.008969401104385887,709.9872747915746,100.0
201,0.022022848658507885,0.02107825074796331,709.9631311886894,100.0
202,0.01884369604077272,4.215954115667638e-06,709.939294676056,100.0
203,0.039745937156736875,0.013284849390300169,709.9157551731187,100.0
204,-0.019718607501670385,0.008786905860293143,709.8925029789998,100.0
205,0.00031518620199037924,0.019807114865857626,709.8695288182629,100.0
206,0.060983937381169494,0.0015162640451185099,709.8468238840699,100.0
207,-0.011522463748231418,0.00738545016991708,709.8243798783711,100.0
208,-0.016564564416229416,0.009932108402648337,709.8021890487864,100.0
209,0.006240901517125468,0.010165050414218101,709.7802442218382,100.0
210,-0.019945488504793378,0.0002412410486747925,709.7585388321851,100.0
211,0.01309718401121266,0.0016311613330034355,709.7370669474775,100.0
212,0.038585855094964754,0.015155580540205675,709.7158232884535,100.0
213,0.054725913143137773,0.027798211953359152,709.6948032439188,100.0
214,0.056275964017537095,0.005831447332374462,709.6740028803064,100.0
215,0.006770720446190774,0.02075582125805037,709.6534189455745,100.0
216,-0.01584281102061648,0.009572540060193998,709.6330488672708,100.0
217,-0.014383518311568545,0.013898044613395413,709.6128907446645,100.0
218,-0.011647742622069114,0.012547605583202287,709.5929433349273,100.0
219,-0.017802839533660696,0.0009258627141262918,709.5732060334301,100.0
220,-0.025190386298856168,0.0049771059292312205,709.5536788483088,100.0
221,-0.0014390632882201326,0.004593731959346668,709.5343623695499,100.0
222,-0.03844416928631703,0.005357185902157339,709.5152577329419,100.0
223,-0.07668845003335314,0.0037325628346084896,709.4963665793377,100.0
224,0.01708665126757173,0.0033755997088192533,709.4776910097519,100.0
225,0.05262145414366648,0.006363396762682418,709.4592335368787,100.0
226,-0.023489332831506338,0.005215453067873935,709.44099703366,100.0
227,0.007759853682883788,0.0015678022333195322,709.4229846795711,100.0
228,0.04480451609548606,0.008261413293564447,709.4051999053361,100.0
229,0.00021478949137944455,0.009028267208815525,709.3876463368024,100.0
230,0.06849667002096899,0.0011944976016619335,709.3703277386995,100.0
231,0.1281705279591556,0.012392167543545244,709.3532479589667,100.0
232,0.06263087642919489,0.009141973260934948,709.336410874269,100.0
233,-0.26631107329223336,0.0012833695976819824,709.3198203372641,100.0
234,-0.8769938411517784,0.0026810629851418935,709.3034801261439,100.0
235,-0.9426911330607421,0.01380875293858171,709.2873938969539,100.0
236,-0.46760438793951964,0.01765652484156554,709.2715651391699,100.0
237,-0.13027786726044435,0.0006620032885481033,709.2559971349549,100.0
238,0.23128715190493604,0.005411063817999657,709.2406929224557,100.0
239,0.3959000848694778,0.013460680979664597,709.2256552634279,100.0
240,0.26133074101169435,0.006714607201647949,709.2108866154147,100.0
241,0.2671486896625454,0.022367737709456735,709.1963891086368,100.0
242,0.2788736441611566,0.017972197880455443,709.1821645277,100.0
243,0.17338302329924699,0.008414884708656426,709.1682142981646,100.0
244,0.10396635609486497,0.00685446025303777,709.1545394779736,100.0
245,0.13794879902907622,0.010750076506300568,709.1411407536873,100.0
246,0.16481963504347064,0.009003595853518998,709.1280184414279,100.0
247,0.12247737040120489,0.0042811210347780395,709.1151724923965,100.0
248,0.1089014090250884,0.006281229471175283,709.102602502787,100.0
249,0.06445758553459338,0.0021164643410715484,709.0903077278882,100.0
250,0.07127351756762226,0.0038878920259479257,709.0782871001315,100.0
251,0.13887427382817216,0.0068643937066085675,709.0665392508167,100.0
252,0.08986089742083059,0.012458022381879858,709.0550625352201,100.0
253,0.07187356909545994,0.0021839357783181275,709.043855060771,100.0
254,0.08042163890791454,0.00355417802076969,709.0329147179586,100.0
255,0.03922535173837214,0.005261553493483421,709.0222392136207,100.0
256,0.07101435333558148,0.003913231403061787,709.0118261062454,100.0
257,0.042182792244797124,0.013125816544240167,709.0016728429146,100.0
258,-0.04512819236979636,0.015175228128464857,708.9917767975005,100.0
259,-0.014974351103874767,0.003976433635808444,708.9821353097296,100.0
260,0.03641601973474267,0.014569489723306853,708.9727457247201,100.0
261,0.01832661726547221,0.004527334037781656,708.9636054325994,100.0
262,-0.005409038302005884,0.008338674359858283,708.9547119078131,100.0
263,0.0023531442346492824,0.00945741627980436,708.9460627477367,100.0
264,-0.0040243219130807265,0.0024529913098224137,708.9376557102103,100.0
265,-0.034974315141701066,0.0018910108369260884,708.9294887496262,100.0
266,-0.09075780069806755,0.001802017223058228,708.921560051209,100.0
267,-0.11328823067588188,0.003310424255720091,708.9138680631398,100.0
268,-0.060648868523472,0.001399662150979921,708.9064115261945,100.0
269,-0.06030052701705391,0.009345108896340227,708.899189500579,100.0
270,-0.08643888268612249,0.007982510545136604,708.8922013896685,100.0
271,-0.10878093148881453,0.015588293687587108,708.8854469603721,100.0
272,-0.11135104875785434,0.02493275915695752,708.878926359874,100.0
273,-0.016574156116217334,0.004130052706705082,708.8726401285209,100.0
274,-0.006139102584518005,0.009666275804300361,708.8665892086564,100.0
275,-0.0172329968713524,0.006420783161751727,708.8607749492273,100.0
276,0.09381988274176543,0.010166430228270995,708.8551991060182,100.0
277,0.09065728302429896,0.010317293161889575,708.8498638374003,100.0
278,0.018175860232026598,0.005196974882800781,708.8447716955154,100.0
279,0.048490098084327714,0.007285461412608889,708.8399256128455,100.0
280,0.03797996159400905,0.008518157956588194,708.8353288841586,100.0
281,-0.027350997117590457,0.0058815990801319145,708.8309851438539,100.0
282,0.008493006400705123,0.014202618850432369,708.8268983387699,100.0
283,0.0675433948002841,0.013333505180223384,708.8230726965555,100.0
284,0.017603066054902534,0.010935949275585641,708.8195126897483,100.0
285,-0.023991345944827425,0.02290762972553226,708.8162229957386,100.0
286,0.015285690838466707,0.006704271564952622,708.8132084528469,100.0
287,0.05298515545182345,0.0150213877723078,708.8104740127815,100.0
288,0.04397302960221022,0.017077739176505805,708.808024689788,100.0
289,-1.4312544328701543e-05,0.004645674073053486,708.8058655068463,100.0
290,0.03447041046578663,0.0015986998091943757,708.8040014393164,100.0
291,0.06173588416131718,9.8441011851364e-05,708.802437356472,100.0
292,-0.04684610179912719,0.003293949535165206,708.8011779613815,100.0
293,-0.035806553073912124,0.0065455505784853445,708.8002277295896,100.0
294,0.025279634315741373,0.0006953347005199226,708.799590847032,100.0
295,-0.07142063152923163,0.004144051750968555,708.7992711476163,100.0
296,-0.0671842108482713,0.0066945265923525656,708.7992720509143,100.0
297,0.00842813127681443,0.00768693224678197,708.799596500461,100.0
298,-0.009946831407636303,0.009984752070472721,708.8002469031892,100.0
299,0.0004927532558415704,0.012956531657004756,708.8012250705527,100.0
300,0.011717645642204576,0.007883547755262498,708.8025321618875,100.0
301,-0.011097656245663367,0.017848399692893452,708.8041686305301,100.0
302,-0.02501591869870165,0.005425792920381585,708.8061341731865,100.0
303,-0.049247318494283994,0.008634065375562747,708.8084276830101,100.0
304,-0.05036744977054661,0.014885561737800923,708.8110472068213,100.0
305,-0.038957646746689084,0.00921044272641412,708.8139899068957,100.0
306,0.0118996139250376,0.008314665112578315,708.817252027767,100.0
307,0.08678878556936899,0.012103253201407685,708.8208288685204,100.0
308,0.011953302943095701,0.005733871025036003,708.8247147610624,100.0
309,-0.06729714404314363,0.008412313548937789,708.828903054812,100.0
310,-0.021891134122212615,0.011608096842556785,708.8333861081431,100.0
311,-0.0542924014111157,0.013089245802346206,708.8381552867477,100.0
312,-0.053866466902385925,0.007873473195003356,708.8432009689049,100.0
313,0.02143988283511167,0.010962886751599447,708.8485125574741,100.0
314,-0.0379379079207511,0.004608034303039038,708.8540784983159,100.0
315,-0.04836546344934054,0.0017476080468101505,708.8598863047858,100.0
316,0.05365234905921386,0.017329050135139353,708.8659225879275,100.0
317,0.03518562859934678,0.013370844633154045,708.8721730919583,100.0
318,-0.019893219944702313,0.014148291003996687,708.8786227346184,100.0
319,-0.020415108793396017,0.022031639457178533,708.8852556519249,100.0
320,-0.04021355712120809,0.0004260404639883056,708.8920552468875,100.0
321,-0.022839255427891447,0.01489070698232,708.8990042417588,100.0
322,-0.009277221489959322,0.0010350300144990787,708.9060847334267,100.0
323,-0.033818605858815805,0.017301467813354437,708.913278251579,100.0
324,-0.008646336021759772,0.015513774628120614,708.9205658193,100.0
325,-0.016932912025773867,0.0022574809758430137,708.9279280157834,100.0
326,-0.027143378483686625,0.014097048592167028,708.9353450408655,100.0
327,0.013920424024522779,0.008677038871391094,708.9427967811074,100.0
328,-0.0060225032584897125,0.002899395230998178,708.9502628771729,100.0
329,-0.017014169726152148,0.009960002170347551,708.9577227922657,100.0
330,-0.005095991819720952,0.009686456153982803,708.9651558814064,100.0
331,-0.02255151464597245,0.005169716417775676,708.9725414613418,100.0
332,0.004722667231103666,0.008231688955729571,708.9798588808945,100.0
333,0.03766633893085144,0.00028874359029386554,708.9870875915672,100.0
334,0.0036537252510875176,0.003142832591149886,708.9942072182268,100.0
335,-0.010435984388663477,0.01097465755631078,709.0011976297016,100.0
336,0.033185651240099534,0.010628024393718785,709.0080390091243,100.0
337,0.03289030677148199,0.006029793724734013,709.0147119238645,100.0
338,0.025234585904942822,0.009845334109923495,709.0211973948878,100.0
339,0.02265727235235019,0.025429328562980913,709.0274769653854,100.0
340,0.004795244333122017,0.0076998913233402595,709.0335327685106,100.0
341,0.0463878530232282,0.020385503636574733,709.0393475940592,100.0
342,0.04792414325335424,0.010535355064392522,709.0449049539236,100.0
343,0.021562701407128838,0.01260499003980146,709.0501891461429,100.0
344,0.0480568697642273,0.003938940073477696,709.0551853173657,100.0
345,0.058201770325102695,0.016875735581619845,709.0598795235317,100.0
346,0.050209133449031725,0.016482721489152936,709.064258788565,100.0
347,-0.013140001717203729,0.0004496479266337733,709.0683111608654,100.0
348,-0.08093229715662367,0.01795617973184525,709.0720257673639,100.0
349,-0.067472419919986,0.0234178330475073,709.0753928648993,100.0
350,-0.025495132035933465,0.011477798868100436,709.0784038886544,100.0
351,-0.009958374294272246,0.003665734075415314,709.0810514973766,100.0
352,-0.04292241218209435,0.00851960996208813,709.0833296150956,100.0
353,-0.036965361889681324,0.007336577858352123,709.0852334690619,100.0
354,0.018050736981564584,0.004620290241438182,709.0867596236609,100.0
355,0.03442752288334532,0.004595742162786468,709.0879060101084,100.0
356,0.017914359286384178,0.010953816537298903,709.0886719517626,100.0
357,-0.041917719932929934,0.006960491793625835,709.0890581848953,100.0
358,-0.06460304864384263,0.013836097865428453,709.0890668747522,100.0
359,0.056438780250332804,0.021194907573509666,709.0887016267116,100.0
360,0.09234964262971404,0.006520409188887113,709.0879674923364,100.0
361,0.011752193300270424,0.006991234515015799,709.0868709701234,100.0
362,-0.03371565200312607,0.019621197622234958,709.0854200007892,100.0
363,-0.4538480518633134,0.027615860783976116,709.0836239570065,100.0
364,-0.8991290775287546,0.005713573483311283,709.0814936275883,100.0
365,-0.6267949776254399,0.02448791739884799,709.0790411961916,100.0
366,-0.23584505936112443,0.018692459108295822,709.0762802146589,100.0
367,0.06976514257280794,0.0037161044186830995,709.0732255711515,100.0
368,0.41567241985317405,0.0005430723031659043,709.069893453268,100.0
369,0.31918064725087336,0.01631942127729319,709.0663013063901,100.0
370,0.1644699774278731,0.012391771153296299,709.0624677875329,100.0
371,0.27567176785635916,0.009612936302323927,709.0584127149873,100.0
372,0.273147711057789,0.01926447761924462,709.0541570140282,100.0
373,0.1789284666316093,0.006083872482338127,709.0497226589528,100.0
374,0.13997533545833357,0.00882375763841182,709.0451326116937,100.0
375,0.15738832421431112,0.008045657993126579,709.0404107572406,100.0
376,0.12575239497113355,0.0019617939089243233,709.0355818360873,100.0
377,0.05523731342017394,0.010162054232218682,709.0306713739134,100.0
378,0.08839332927843392,0.011023297956713135,709.0257056086954,100.0
379,0.12428363814026402,0.0005016628476279515,709.0207114154337,100.0
380,0.10243066201342488,0.007750457033905982,709.0157162286731,100.0
381,0.046011034144166824,0.006854038550464877,709.0107479629877,100.0
382,0.0065958532051507545,0.021313674768555425,709.0058349315918,100.0
383,0.05833396985419517,0.0016246106974852081,709.0010057632381,100.0
384,0.08293121411547978,0.03203797606173867,708.9962893175566,100.0
385,0.04452358504176264,0.02066495510080726,708.9917145989875,100.0
386,0.019819896737749358,0.006572304170350848,708.9873106694589,100.0
387,0.028663915413992682,0.005090798342113453,708.9831065599589,100.0
388,0.039123503287939926,0.0074414783878092305,708.9791311811547,100.0
389,0.02144464308582113,0.00401953354028547,708.975413233212,100.0
390,0.014522268092828873,0.003339219214288881,708.9719811149707,100.0
391,-0.03813028862962259,0.004928397815712324,708.968862832639,100.0
392,-0.1014049877385619,0.006702658123277228,708.9660859081687,100.0
393,-0.0430379723905771,0.004994383089118936,708.9636772874858,100.0
394,0.005103149196472086,0.0022166990046066336,708.9616632487538,100.0
395,-0.062288161879230024,0.013351631059795152,708.9600693108549,100.0
396,-0.11889888188849297,0.02455029404770585,708.9589201422839,100.0
397,-0.111102671566316,0.005272629079679779,708.9582394706566,100.0
398,-0.09015608294272712,0.02533249617395321,708.958049993046,100.0
399,-0.07328817871679111,0.023633951995144866,708.958373287366,100.0
400,-0.0555865967549962,0.0021170545809041717,708.9592297250365,100.0
401,-0.04064489995515849,0.002037223360237487,708.9606383851681,100.0
402,-0.024891566523480034,0.003204287579919598,708.9626169705211,100.0
403,0.007920343566337133,0.0003533019161014341,708.9651817254987,100.0
404,0.018228306152655967,0.0018803496238039682,708.9683473564454,100.0
405,0.0024247666856151095,0.011593205688791323,708.9721269545336,100.0
406,-0.00018543970829471994,0.010419793746774151,708.9765319215256,100.0
407,-0.04343366135620656,0.007230421466372666,708.9815718987111,100.0
408,-0.06258555996760623,0.02145334130763937,708.9872546993236,100.0
409,-0.001621507799671272,0.016186841410173958,708.9935862447506,100.0
410,0.041091288285369905,0.0039001215717008077,709.0005705048545,100.0
411,0.045032527977553825,0.001345049578824735,709.0082094427255,100.0
412,0.007877123241781959,0.00031040033923413466,709.0165029641928,100.0
413,0.023676464713940686,0.006624375586615296,709.0254488724203,100.0
414,0.0934908933767771,0.007420396105231579,709.0350428279129,100.0
415,0.0652573444199074,0.0013243539362548361,709.0452783142578,100.0
416,0.04576728392189128,0.005818874473883502,709.0561466099197,100.0
417,0.056198516654907035,0.002692214337295704,709.0676367664051,100.0
418,-0.0011998791439357252,0.014835292951047817,709.0797355930999,100.0
419,-0.0055931283244571965,0.012050218341161373,709.0924276490732,100.0
420,0.045731565735153114,0.004442990509435953,709.1056952421286,100.0
421,0.045077886456662455,0.008864653636291095,709.1195184353646,100.0
422,0.035898502481866705,0.004565724003933682,709.1338750614897,100.0
423,0.05803209398377351,0.0058783209833137015,709.1487407451111,100.0
424,0.03542620601925867,0.014848837215555707,709.1640889331945,100.0
425,-0.026967337235663486,0.022825050912554757,709.1798909338585,100.0
426,-0.013375446366508028,0.0010596019466308439,709.1961159636386,100.0
