Time,ECG,EMG,EDA,fs
89,-0.16482523977665034,0.000459897976910415,660.6058389600088,100.0
90,-0.18945785796013154,0.0048332416573515615,660.5926898185395,100.0
91,-0.18457403224965807,5.763548038813726e-05,660.5791479374774,100.0
92,-0.19803194611354694,0.00447334710865625,660.5652220905765,100.0
93,-0.19468234011989297,0.00027909783899288094,660.5509226991585,100.0
94,-0.1612911522003681,0.004263045068515428,660.5362617438042,100.0
95,-0.15780899877898233,0.0005678854463421675,660.5212526682124,100.0
96,-0.15250046186551489,0.0016157670534919927,660.5059102761346,100.0
97,-0.11203672762726712,0.00032104500790017254,660.4902506224053,100.0
98,-0.09731071934025701,0.00029190397141828797,660.4742908991876,100.0
99,-0.08109540566139399,0.0012321535226096337,660.4580493186434,100.0
100,-0.05169320974810277,0.003176128505063536,660.4415449932592,100.0
101,-0.060322588873373606,0.005613143763504419,660.4247978150365,100.0
102,-0.07606623093844639,0.0026907992755220256,660.4078283346695,100.0
103,-0.0638347009641932,0.005605496553822264,660.3906576417334,100.0
104,-0.038700423330068616,0.008874913988466562,660.3733072467988,100.0
105,-0.04521887376479479,0.00400347861059213,660.3557989662847,100.0
106,-0.051836623202749676,0.0020541853684779947,660.3381548107612,100.0
107,-0.021329069279250667,0.005058006824464881,660.3203968773221,100.0
108,-0.026539893811275802,0.0040015380381779875,660.3025472465533,100.0
109,-0.03403732927413047,0.0012983520585154202,660.2846278845378,100.0
110,-0.012233172670945671,0.005578362133140229,660.266660550254,100.0
111,-0.017254302345858594,0.0029377235438013496,660.2486667086484,100.0
112,-0.011791395272569822,0.0026821697986288626,660.2306674495892,100.0
113,-0.006295091133469496,0.0036730225386289897,660.2126834128364,100.0
114,-0.016390537555926885,0.0013591590001168885,660.1947347191029,100.0
115,-0.011133536823889746,0.0004723872956459054,660.1768409072153,100.0
116,-0.01577680087246891,0.000223773577381076,660.1590208773316,100.0
117,-0.014903814272997185,0.0009058476231102287,660.1412928401195,100.0
118,-0.00912924636115247,0.0023619117206817347,660.1236742717491,100.0
119,-0.009313408301522884,0.0061442721703802525,660.1061818745162,100.0
120,-0.006577821403524404,0.0020604962608646964,660.0888315428675,100.0
121,-0.01859296985080549,0.006644562878669867,660.0716383345698,100.0
122,-0.009665584538989235,0.009197932585797108,660.0546164467313,100.0
123,0.008559094285208143,0.004884922444269954,660.0377791963599,100.0
124,-0.0075168742671250025,5.7523199124491386e-06,660.0211390051198,100.0
125,-0.022943981001423322,0.0034428235506870817,660.0047073879314,100.0
126,-0.009500465860188025,0.004673877077037756,659.9884949450454,100.0
127,0.011067768347334311,0.0029708242551153238,659.9725113572135,100.0
128,-0.005036132866082833,0.001336159876852223,659.9567653835718,100.0
129,-0.019692516146062475,1.6853144983433766e-05,659.9412648618537,100.0
130,-0.006144994408386376,0.002525337066841538,659.9260167105496,100.0
131,-0.005954314130495742,0.0007970823737570876,659.9110269326384,100.0
132,0.004416299815316291,0.00504578247994059,659.8963006205274,100.0
133,0.012134372793380569,0.0025413075190810408,659.8818419618491,100.0
134,0.001957642043993838,0.007238626668058172,659.8676542457822,100.0
135,0.011414150840228503,0.0077550790592771195,659.8537398695883,100.0
136,0.02723409825430788,0.00039035744629517413,659.8401003450758,100.0
137,0.03714705544445563,0.0029889620993529286,659.8267363047371,100.0
138,0.04971618939259668,0.0020462290597321425,659.8136475073314,100.0
139,0.046272812891070846,0.005579083529229527,659.8008328427271,100.0
140,0.006788488422617798,0.006251350145068184,659.7882903358504,100.0
141,-0.00850827061715038,0.0003875229477470158,659.7760171496353,100.0
142,-0.0076433175513569655,0.003852875274348302,659.7640095869092,100.0
143,-0.031219201311196997,0.002350131776958523,659.7522630912016,100.0
144,-0.0059015126922533166,0.0038895888994631036,659.7407722465124,100.0
145,-0.007648572323995823,0.003993264256122126,659.7295307761318,100.0
146,-0.03770442340764617,0.001667417419116905,659.7185315406606,100.0
147,-0.008639693562448026,0.002435880398452834,659.7077665354393,100.0
148,-0.000679689464950655,0.0031129014587859593,659.6972268876601,100.0
149,-0.0018671766171591136,0.002412554397469269,659.686902853499,100.0
150,-0.01720108131374695,0.0035731990763120842,659.6767838156734,100.0
151,-0.003135329227263493,0.004131836309745668,659.6668582818961,100.0
152,0.024812400136136357,0.0010552800503876934,659.6571138847397,100.0
153,0.06322402644857991,0.00045858615907420024,659.6475373834526,100.0
154,0.026791405573277777,0.00025693374490036734,659.6381146682766,100.0
155,-0.509221765781599,0.0024724503045116682,659.628830767845,100.0
156,-0.7233186265573754,0.0012599973656102223,659.6196698602874,100.0
157,-0.08235885287232964,0.0025277958807435282,659.6106152887107,100.0
158,0.16201308659331307,0.0018070397669314954,659.601649581724,100.0
159,0.07058956676216425,0.0018595334277874266,659.5927544796116,100.0
160,0.1809268775245884,0.0009571470948151341,659.5839109666408,100.0
161,0.13638488908112972,0.0015813033356243374,659.5750993098528,100.0
162,0.12448917531800648,0.0012457342330456519,659.5662991045383,100.0
163,0.15445748660383798,0.004542605184700813,659.5574893264551,100.0
164,0.10916017362057698,0.0010650586070052172,659.5486483907033,100.0
165,0.12417587176249081,0.003893091851668057,659.5397542170332,100.0
166,0.12137209296419632,0.0020741808821377367,659.5307843012237,100.0
167,0.10148259021894057,0.0024270649616286665,659.5217157920426,100.0
168,0.08827683861804457,0.00012782734019541766,659.5125255731919,100.0
169,0.08415466334069896,0.005967727109903657,659.5031903495711,100.0
170,0.09640722766295055,0.0028637543966493883,659.4936867371687,100.0
171,0.08788528962815806,0.00434892735677922,659.4839913558906,100.0
172,0.08349490351264348,0.0024668389092151353,659.4740809246715,100.0
173,0.08654243695512577,0.001231340992601171,659.463932358241,100.0
174,0.08612740496815764,0.0027410628637580536,659.453522864933,100.0
175,0.08645451365465896,0.0027952979329197974,659.4428300449108,100.0
176,0.08167673551846695,0.0034998512656217937,659.4318319881247,100.0
177,0.0760508620679884,0.0004940833138995897,659.4205073712452,100.0
178,0.07855041345010712,0.006776834932630725,659.4088355527451,100.0
179,0.10527112459551712,0.0010958282825576915,659.3967966652853,100.0
180,0.1326252118100575,0.007530147691133636,659.3843717046012,100.0
181,0.14160969517334587,0.003794978896194922,659.3715426141689,100.0
182,0.15877563953814958,0.002478109605166161,659.3582923650057,100.0
183,0.16266646584534847,0.0026947187833692107,659.3446050300469,100.0
184,0.1375067062608716,0.0025825056717186452,659.3304658526316,100.0
185,0.08571687525435293,0.0006903048707147223,659.3158613087612,100.0
186,-0.0001878541923952357,0.005192779043174956,659.3007791629383,100.0
187,-0.06855473451781871,0.006462349951794232,659.2852085175563,100.0
188,-0.11802858092353932,0.0017289268360472288,659.2691398559615,100.0
189,-0.16507037828732088,0.0016328883710636738,659.2525650794422,100.0
190,-0.16955871133100717,0.003071181909892214,659.2354775384812,100.0
191,-0.16691186784528317,0.003536444737337801,659.217872058627,100.0
192,-0.1701893976002887,0.001958850879752551,659.1997449613091,100.0
193,-0.15381043746991452,0.0015816050179387057,659.1810940798686,100.0
194,-0.1460484278248287,0.0023590545203597026,659.161918771022,100.0
195,-0.13272379826374053,0.000249959354894419,659.14221992192,100.0
196,-0.11205120685143283,0.0019132078354184262,659.1219999529159,100.0
197,-0.1048254799766378,0.0018051264603501592,659.1012628161156,100.0
198,-0.08097464220911506,0.003695128909606004,659.0800139897387,100.0
199,-0.054239869383529184,0.005696538358478957,659.0582604682886,100.0
200,-0.05767361725548794,0.0015214000854626485,659.0360107484985,100.0
201,-0.060316308080131824,0.005455348728176379,659.0132748109961,100.0
202,-0.045353191407022264,0.007586367362121057,658.9900640976106,100.0
203,-0.04047257125519037,0.004257468438033908,658.96639148423,100.0
204,-0.03881404511874366,4.0377631902402884e-05,658.9422712491115,100.0
205,-0.020457694820705103,0.001319595792077603,658.9177190365398,100.0
206,-0.009132316749106181,0.0011204700794834805,658.8927518157362,100.0
207,-0.014950152103567102,0.0045007813978438505,658.8673878349248,100.0
208,-0.02035256511503187,0.008428611789012034,658.841646570478,100.0
209,-0.018625209652575466,0.005443121820917606,658.8155486710864,100.0
210,-0.013573269236760829,0.001149087496766675,658.7891158969188,100.0
211,-0.007827142840167469,0.004178505885574308,658.7623710537757,100.0
212,0.0015519342932597993,0.004528007102335515,658.7353379222753,100.0
213,0.004205529216640931,0.0039056867182420177,658.7080411821571,100.0
214,-1.8958084925972152e-05,0.003061686650206319,658.6805063318394,100.0
215,-0.00764790519849433,0.004214641755098678,658.6527596034252,100.0
216,-0.015607604565392457,0.0024601363146742362,658.624827873415,100.0
217,-0.0006670250518799,0.005521987729942284,658.596738569456,100.0
218,0.010291774502018614,0.008308313181236676,658.5685195735354,100.0
219,0.00671691068288203,0.0016605693611738664,658.5401991221011,100.0
220,0.01694314706217713,0.0017727490813784904,658.5118057036589,100.0
221,0.017993442399117456,0.00043430074294944544,658.4833679544391,100.0
222,0.013212482967790417,0.002600502532238363,658.4549145527644,100.0
223,0.020929518895903432,0.003194954280303544,658.4264741127998,100.0
224,0.02999379015113317,0.0022688144250384732,658.3980750784235,100.0
225,0.023344905494389362,0.004784598350829598,658.3697456179864,100.0
226,0.007495954562833808,0.0013753400011507282,658.3415135207059,100.0
227,0.01279908199547113,0.0010996561159195637,658.3134060953693,100.0
228,0.01635949890023779,0.0012389806131936493,658.2854500719342,100.0
229,0.01588858488863394,0.0017183443334183473,658.2576715065267,100.0
230,0.019667129719274378,0.0022881223605198836,658.2300956902503,100.0
231,0.01107359433015585,0.0026131240345334612,658.2027470621466,100.0
232,0.01971930512214328,0.002720849651082398,658.1756491265753,100.0
233,0.022039514422261576,0.0008655211696993507,658.148824375222,100.0
234,0.010972251565478318,0.0023249563837332886,658.122294213884,100.0
235,0.029128995797638578,0.002874724129662922,658.0960788941342,100.0
236,0.045853090459801786,0.0017381518624689,658.0701974499237,100.0
237,0.051167195466000834,0.003722946820207679,658.0446676391429,100.0
238,0.06125034539404018,0.005880760002150809,658.0195058901339,100.0
239,0.0641315057976468,0.0022520079569262087,657.9947272531244,100.0
240,0.03239786246193355,0.0029603249167423434,657.9703453565319,100.0
241,-0.018079595739475544,0.003092659964577713,657.9463723680811,100.0
242,-0.029666443042597496,0.0017180131105028488,657.9228189606696,100.0
243,-0.028036268296441708,0.0042719431083557855,657.8996942829173,100.0
244,-0.03726341846581776,0.005962125124326919,657.8770059343454,100.0
245,-0.04580734594692114,0.0010411185873749696,657.8547599451412,100.0
246,-0.04515115291230981,0.003184990185663463,657.8329607604834,100.0
247,-0.030134795009993023,0.0006898573463365874,657.8116112294306,100.0
248,-0.027029696997516516,0.003427564967990485,657.7907125983995,100.0
249,-0.004779028112825085,0.002326947427261905,657.7702645093009,100.0
250,-0.009778210457235067,0.006962553243746517,657.7502650024367,100.0
251,0.007830927211958641,0.005190245890593205,657.7307105243109,100.0
252,0.07224422903737646,0.002295368106741831,657.711595940556,100.0
253,-0.25726096558088873,0.0017946675621223437,657.6929145542333,100.0
254,-0.6369822731683278,0.005435988281449377,657.6746581298258,100.0
255,-0.2986609790320834,0.0021872649455385055,657.6568169232969,100.0
256,0.10131976928698062,0.00181570165756364,657.6393797186254,100.0
257,0.0865230100555522,0.0008562379805609714,657.6223338712138,100.0
258,0.1203153474533981,0.0007474114069750961,657.605665358488,100.0
259,0.15619165088782866,0.005586543165226078,657.5893588378848,100.0
260,0.12753645058674928,0.0044711774474595,657.5733977122753,100.0
261,0.14279732852358187,0.004528229618945751,657.5577642027205,100.0
262,0.1281212279889927,0.0056786839370651975,657.5424394283091,100.0
263,0.11399103671225795,0.00026858895318263585,657.5274034926848,100.0
264,0.10169497562688108,0.0008196786619682052,657.5126355767386,100.0
265,0.09229692112637165,0.005802897504870595,657.4981140368395,100.0
266,0.091218487589177,0.0023258713105563877,657.4838165079282,100.0
267,0.07099450428493437,0.00419885245409677,657.4697200107942,100.0
268,0.07274475708750454,0.0036102217747828375,657.4558010628903,100.0
269,0.08427946275165457,0.0025456187945838153,657.4420357920735,100.0
270,0.08784307631848648,0.005351243139540938,657.4284000526994,100.0
271,0.08550041390041009,0.0018343363814937457,657.4148695435105,100.0
272,0.07197686938332491,0.005640610141789997,657.4014199267292,100.0
273,0.06711421433460103,0.002501931783542794,657.3880269476927,100.0
274,0.0742316107652391,0.004026251896682137,657.3746665542701,100.0
275,0.0837217669170379,0.00170299103271642,657.3613150152147,100.0
276,0.07748958063461206,0.00837907413137124,657.3479490365265,100.0
277,0.0829661138556947,0.0008382842351660447,657.334545874866,100.0
278,0.11769994443466646,0.008934886667070908,657.3210834470386,100.0
279,0.13452642324736322,0.007006258301774293,657.3075404345752,100.0
280,0.13251400346530173,0.0006599576176932871,657.2938963824589,100.0
281,0.1360076199651234,0.0014950097365926006,657.2801317911353,100.0
282,0.14296474918325022,0.003361092821863918,657.2662282010692,100.0
283,0.11770758375393173,0.006627471459949212,657.2521682692741,100.0
284,0.0510671552959843,0.005057489872921717,657.2379358374104,100.0
285,-0.028540722964504345,0.00030501874629719657,657.2235159912254,100.0
286,-0.11482903590737668,0.0013368320636649486,657.208895111283,100.0
287,-0.1609345515714114,0.0001466850208844452,657.1940609151078,100.0
288,-0.1749897946343821,0.0021613819601191343,657.1790024910164,100.0
289,-0.184540496889389,0.00226452133965261,657.1637103240105,100.0
290,-0.15825047190649175,0.00013571821067900653,657.1481763141443,100.0
291,-0.1466406054415498,0.0028748166214508414,657.1323937877659,100.0
292,-0.13803105357772644,0.004076772328974799,657.1163575019976,100.0
293,-0.11494050705570277,0.003035394277010181,657.1000636427813,100.0
294,-0.11405232934523679,0.0051941962316663,657.083509816778,100.0
295,-0.08063945881728297,0.003789683224316611,657.0666950373823,100.0
296,-0.06441590731226562,0.007082619636979888,657.0496197050784,100.0
297,-0.07854658193166002,0.0012017446132734334,657.0322855823456,100.0
298,-0.05782986728892168,0.005189039219235465,657.0146957632961,100.0
299,-0.059222297335913304,0.0003084328556922769,656.9968546382161,100.0
300,-0.05688273529303325,0.0010181041927927752,656.9787678531651,100.0
301,-0.03754560840012515,0.0026755147852073288,656.9604422647849,100.0
302,-0.03583891427346654,0.0022039553358140047,656.9418858904609,100.0
303,-0.029384710745729556,0.00017023453473997646,656.9231078539848,100.0
304,-0.038399094150212774,0.0037041470493877292,656.9041183268689,100.0
305,-0.039063891026767716,0.005829449322011529,656.884928465474,100.0
306,-0.03812774207863219,0.001049898839886423,656.8655503441254,100.0
307,-0.04646081672237592,0.007914111210897254,656.8459968844129,100.0
308,-0.02213319670509705,0.005120788144492569,656.8262817808912,100.0
309,-0.009889611923908602,0.0004436423791428047,656.806419423427,100.0
310,-0.009342463536798445,0.0006501503709006293,656.7864248164709,100.0
311,-0.006182363801913824,0.003919261275766477,656.7663134955715,100.0
312,-0.013410935910293534,0.0016922727127092502,656.7461014414885,100.0
313,-0.000674105221498266,0.0023163223531718533,656.725804992311,100.0
314,-0.00014496919886102557,0.00240046008668989,656.7054407540292,100.0
315,-0.006650650086451081,0.002060310762636019,656.6850255100381,100.0
316,0.005056934395818876,0.003726307301443742,656.6645761300646,100.0
317,-0.002809379059549977,0.0025546241357943832,656.6441094790008,100.0
318,-0.0017707141104969953,0.0016820849514735127,656.6236423261557,100.0
319,0.00713651720809676,0.003106179329947366,656.6031912554773,100.0
320,-0.003323876842890367,0.0018003287502013675,656.582772577368,100.0
321,0.012035654273301227,0.0017542642530957897,656.5624022427655,100.0
322,0.020867802577745367,0.00036777145081815253,656.5420957601632,100.0
323,0.005285466289487448,0.00509261350506864,656.5218681161871,100.0
324,0.0279007785046596,0.007139854697424078,656.5017337002404,100.0
325,0.03318519702786968,0.0003089081817273119,656.481706233605,100.0
326,0.0029013830372919174,0.007744215959218959,656.4617987032866,100.0
327,0.014256537838160834,0.0038143837465114973,656.442023300815,100.0
328,0.02797742960385058,0.00442087053993339,656.4223913661651,100.0
329,0.02039030575284524,0.0026203526017319406,656.4029133369356,100.0
330,0.01757199118909939,0.005964276923969124,656.3835987029137,100.0
331,0.020172435014156432,0.006486285091767201,656.3644559661766,100.0
332,0.04535670757297376,0.0017105871085315583,656.3454926068972,100.0
333,0.059747070375721696,0.005588602411608452,656.3267150550018,100.0
334,0.07149513154149788,0.0013112612632011668,656.3081286677728,100.0
335,0.08342430850626736,0.001180971938740575,656.2897377134142,100.0
336,0.04128352487986723,0.003023650412225379,656.2715453605509,100.0
337,0.005264289093589619,0.004776980568193089,656.2535536736331,100.0
338,-0.0051650879778048445,0.0018751749067292202,656.2357636142591,100.0
339,-0.022067468296033003,0.006464318169463805,656.2181750484835,100.0
340,-0.019543858045151054,0.0014120910839379285,656.200786760188,100.0
341,-0.022950934939142558,0.002359279101362571,656.1835964705652,100.0
342,-0.04715560502907811,0.0007604070524244217,656.1666008637194,100.0
343,-0.0544182720384129,0.0011856621182188482,656.1497956183301,100.0
344,-0.03392697394417247,0.0076536268063308165,656.1331754452845,100.0
345,-0.027862520809884772,0.0028484168013955453,656.1167341311298,100.0
346,-0.031098654048783387,0.008143264140480427,656.1004645871644,100.0
347,-0.02468279049065146,0.006333283878835561,656.0843589039445,100.0
348,-0.007830827673722106,0.003442784410088599,656.0684084109525,100.0
349,0.02987585475912419,0.0034884045716867527,656.0526037411477,100.0
350,-0.17460980126110073,0.003944342403146374,656.0369349000887,100.0
351,-0.49085971181753457,0.005915537571606729,656.0213913393043,100.0
352,-0.26375667008842324,0.0022957923938009958,656.0059620335646,100.0
353,0.10942814119291926,0.0008477127906635853,655.9906355616898,100.0
354,0.06507699889215557,0.0036677426927578314,655.9754001904934,100.0
355,0.0510365120228717,0.005797733697546517,655.960243961402,100.0
356,0.11550786987003557,0.0044806272147836414,655.9451547792235,100.0
357,0.08582284461047834,0.002002759315749654,655.9301205024735,100.0
358,0.10293939216942531,0.00034694808623430846,655.91512903463,100.0
359,0.09287759399442233,0.0021952299049479143,655.9001684156262,100.0
360,0.07296497618201322,0.0033163870836889773,655.8852269128455,100.0
361,0.07059095039860218,0.0010660197036984349,655.8702931108395,100.0
362,0.051126635229715924,0.0010787721481635365,655.8553559989895,100.0
363,0.07130609491597023,0.0017731133945936288,655.8404050563431,100.0
364,0.06112620579375724,0.0003162667727189317,655.8254303328907,100.0
365,0.035923342072991214,0.004521201415574973,655.8104225265726,100.0
366,0.057817854310359455,0.006294583646264977,655.7953730553461,100.0
367,0.06813166071281374,0.0009496185515212984,655.7802741236808,100.0
368,0.07306078200548957,0.002771290709421776,655.7651187828899,100.0
369,0.07564247435988737,0.0005663302937690609,655.7499009847552,100.0
370,0.06256312119886463,0.0004572221889109352,655.7346156279506,100.0
371,0.06014911708286438,0.00198062874688722,655.7192585968237,100.0
372,0.07714443114989097,0.003892826209363364,655.703826792153,100.0
373,0.10177465731664553,0.004199005495124716,655.6883181535571,100.0
374,0.09385241254886208,0.002358534469477824,655.6727316732985,100.0
375,0.08438889199431189,0.0018467134229426857,655.6570674012922,100.0
376,0.11219951416877885,0.00416489801659525,655.6413264412031,100.0
377,0.11749531618478448,0.002750972104996633,655.6255109375882,100.0
378,0.12363511992855673,0.0022393549639768496,655.6096240541252,100.0
379,0.15282651013643597,0.002635592657358035,655.5936699430471,100.0
380,0.11969372013859036,0.001498251122143756,655.5776537059925,100.0
381,0.04351975548133202,0.00666257630695188,655.561581346573,100.0
382,-0.012617869963088562,0.004808048154123979,655.5454597150525,100.0
383,-0.07505863499503962,0.0008201373641285512,655.5292964456331,100.0
384,-0.12953286038853504,0.003254439702064671,655.5130998869448,100.0
385,-0.145135808024788,0.002821413260028943,655.496879026444,100.0
386,-0.15045331691406041,0.0005217533470557641,655.4806434095344,100.0
387,-0.1397094311822924,0.00146731317794829,655.4644030543302,100.0
388,-0.12522688600736848,0.0018860636814437026,655.4481683630758,100.0
389,-0.1348037219612744,0.00595588496569795,655.4319500312927,100.0
390,-0.11949757613434611,0.002339667933753405,655.4157589557524,100.0
391,-0.09821787553126338,0.0033246091167917226,655.3996061423604,100.0
392,-0.11151023944970478,0.004015633163933009,655.3835026149911,100.0
393,-0.08872534857476432,0.004172942833222609,655.3674593262338,100.0
394,-0.04569645678975411,0.0042055000626316464,655.3514870709176,100.0
395,-0.053641384423637896,0.0001994976456240058,655.3355964031873,100.0
396,-0.05078262492422242,0.0024692317610584898,655.3197975578054,100.0
397,-0.028437839030398142,0.001061036967073029,655.3041003762718,100.0
398,-0.02911433682088505,0.0024943491753268176,655.2885142382618,100.0
399,-0.012824636511399036,0.005262024241194599,655.273047998803,100.0
400,-0.007758876331124668,0.0016732548753749861,655.2577099315353,100.0
401,-0.020293351408784552,0.0038994107662594616,655.2425076783217,100.0
402,-0.012980449262227012,0.003849873767496556,655.2274482054091,100.0
403,-0.018041066981385558,0.001180831804965715,655.2125377662708,100.0
404,-0.012645391271222203,0.0003733664798099166,655.1977818711989,100.0
405,0.00016729716519320466,0.0021569750233128523,655.1831852636597,100.0
406,-0.009788915413447074,0.002310288923525112,655.1687519033628,100.0
407,-0.011311503507569097,0.0006825775380167447,655.1544849559505,100.0
408,-0.010883787565935336,0.0011369589982597576,655.1403867891587,100.0
409,-0.003842493322921422,0.0018790529952810876,655.1264589752631,100.0
410,0.0018273940427246346,0.00016265241253978545,655.1127022995754,100.0
411,-0.008059980003740627,0.004832503091466255,655.0991167747246,100.0
412,0.006182234639142234,0.0026384596858894235,655.0857016604175,100.0
413,0.005101523902643143,0.003072248824232685,655.0724554883463,100.0
414,-0.01932409199414368,0.0014621389344946104,655.059376091881,100.0
415,-0.0038693926603322972,0.0024767455878326374,655.0464606401606,100.0
416,0.012364132315392047,0.0002794479765029748,655.0337056761791,100.0
417,0.008285499193772604,0.0028683661768421904,655.0211071584388,100.0
418,0.003791996139750183,0.003337376578102106,655.0086605057348,100.0
419,0.0008402246112062811,0.00518708353069425,654.9963606446202,100.0
420,0.012359676226406066,0.0045667365606596256,654.9842020590917,100.0
421,0.012150707365610396,0.0038238477551897744,654.9721788420356,100.0
422,0.01207918316527979,0.011235249989827112,654.9602847479662,100.0
423,0.017012131787113638,0.008223410847958057,654.9485132465924,100.0
