Time,ECG,EMG,EDA,fs
96,0.03453175119711055,0.0018677100788599024,184.71465323974613,100.0
97,0.009618882287786281,0.004009627843687451,184.69842915331142,100.0
98,-0.01470726203219088,0.0038901146634067528,184.68196689455735,100.0
99,-0.005006008287104119,0.0013440544770493001,184.66527023316863,100.0
100,0.015794735344913147,0.002480021853296204,184.64834288488976,100.0
101,0.004041064001339912,0.002958986159116443,184.63118849079575,100.0
102,-0.0006443257641237436,0.006300375107292836,184.61381059740964,100.0
103,-0.0008530911908802635,0.0022362623389051,184.5962126379381,100.0
104,0.004512321596469021,0.0025579517100112665,184.57839791482812,100.0
105,0.010280094423584444,0.0024949505155392026,184.56036958378317,100.0
106,0.00526623087682254,0.001412182292614409,184.5421306393372,100.0
107,0.07781889763884892,0.0023822071546404245,184.5236839020819,100.0
108,0.0878641779619555,0.0025186634925965616,184.5050320076748,100.0
109,-0.09386104274398194,0.0004546377945818751,184.48617739779965,100.0
110,-0.35744794393489704,0.003456631092126667,184.46712231326782,100.0
111,-0.5518259742214078,0.0012234999855576687,184.44786878941596,100.0
112,-0.40489158688953003,0.003548349557738483,184.42841865389533,100.0
113,-0.07374000522353531,0.0020054424608721795,184.40877352689063,100.0
114,0.07652351856561372,0.0026501917839747272,184.3889348237604,100.0
115,0.14611421203913913,0.0008561300260619949,184.36890376003643,100.0
116,0.17429115002863987,0.0006451003054228765,184.34868135864966,100.0
117,0.15355880733686866,0.004631585207213213,184.328268459184,100.0
118,0.16037286985761884,0.0038267687971185486,184.3076657289208,100.0
119,0.14195263244498463,0.004752215389923441,184.2868736754211,100.0
120,0.12478277269131084,0.0043990542879519205,184.2658926603873,100.0
121,0.118656425744743,0.0011075121650865713,184.24472291454694,100.0
122,0.0999742948868582,0.0026118859645474315,184.2233645533099,100.0
123,0.0949983040754475,0.0045543522879197725,184.20181759296798,100.0
124,0.07996338676960754,0.004362815482822046,184.18008196724858,100.0
125,0.0726608604945547,0.006790006834873893,184.1581575441011,100.0
126,0.0740528649211517,0.0019866388926091977,184.13604414266206,100.0
127,0.061131751780991846,0.00282159618207148,184.11374155037527,100.0
128,0.05853117818330019,0.0058120230247108865,184.09124954023417,100.0
129,0.04998823763154156,0.006643069075349028,184.06856788808315,100.0
130,0.04490601351895091,0.0012279586316539502,184.04569638988266,100.0
131,0.05585165681634112,0.005339029037536909,184.02263487881555,100.0
132,0.05088594028853121,0.0034277184580727336,183.99938324208946,100.0
133,0.04304428639033151,0.002276234482539297,183.97594143727366,100.0
134,0.04027204726380549,0.005273453119392924,183.9523095079977,100.0
135,0.03440123968660754,0.006911582085134679,183.9284875988336,100.0
136,0.02372117725674438,0.0005651711248547115,183.90447596918358,100.0
137,0.010058292032769815,0.007092720578048041,183.88027500600143,100.0
138,0.005978588736851497,0.006421474609680346,183.8558852351869,100.0
139,-0.010157673763148328,0.0037705732800607317,183.83130733151017,100.0
140,-0.03701224805732439,0.004851443917926156,183.80654212694722,100.0
141,-0.04221971106501184,0.0015496797017339665,183.78159061733484,100.0
142,-0.036858797648538576,0.005110826272940827,183.75645396729064,100.0
143,-0.031812550650838364,0.004000971699078205,183.7311335133835,100.0
144,-0.017825453296763414,0.0012694646174015176,183.70563076558776,100.0
145,0.003510928745171752,0.0005348372812762018,183.67994740710725,100.0
146,0.017764720377400636,0.002514041269717979,183.65408529271377,100.0
147,0.01592464624988263,0.0002555653636319881,183.62804644580277,100.0
148,0.01235623975017468,0.003418481897770777,183.60183305441257,100.0
149,0.019168772957125064,0.00021467002235373055,183.57544746647034,100.0
150,0.02227637753556927,0.005097408801630804,183.54889218451095,100.0
151,0.012893524155936403,0.0009145027314206103,183.52216986007252,100.0
152,0.006536844202861414,0.005138450523884479,183.49528328792184,100.0
153,0.0061621788013003385,0.0012187350732836835,183.46823540023064,100.0
154,0.0027696868819160722,0.008618262798066599,183.44102926081794,100.0
155,-0.0005804814840839454,0.003797163873725472,183.41366805957537,100.0
156,0.0019651699765260732,0.0023327508297478774,183.38615510717824,100.0
157,0.010131717074000778,0.004534912951875338,183.35849383015855,100.0
158,0.007459089204112758,0.008749052128947108,183.330687766384,100.0
159,-0.00026519406872455655,0.007833082948377808,183.30274056094063,100.0
160,0.010691088058471864,0.0008660483405448551,183.2746559623496,100.0
161,0.018354465606315703,0.005249183961347704,183.2464378189689,100.0
162,0.010725651797921188,0.00449902249806714,183.21809007536004,100.0
163,0.002819867614170226,0.004053118705019015,183.18961676835235,100.0
164,-0.0023121720711065824,0.00013411171835289625,183.16102202252347,100.0
165,0.00034602214304732347,0.004161655599381883,183.13231004482247,100.0
166,-0.0013577939900025137,0.000733999104650896,183.10348511807135,100.0
167,-0.002374994775893048,0.004360515342080743,183.07455159309418,100.0
168,0.0037967705629295342,0.003007563056382388,183.04551387927262,100.0
169,-0.003900715214216073,0.00046773378850320925,183.01637643341445,100.0
170,-0.006970034579842425,0.0015400084177497118,182.98714374691718,100.0
171,-0.00328869615348337,0.0024118794643353597,182.95782033126972,100.0
172,-0.009202831224750515,0.003263816794157774,182.92841070195874,100.0
173,-0.010170669624892608,0.001080480408141454,182.89891936085115,100.0
174,-0.013092009599743422,0.0020533001392816857,182.86935077712766,100.0
175,-0.01850167545009798,0.000945313638148938,182.83970936685336,100.0
176,-0.017614380741721492,0.0015412509368797804,182.80999947128805,100.0
177,-0.012437930317997852,0.0007455884866274987,182.78022533406417,100.0
178,-0.009360777299374309,0.0036186027449453787,182.75039107739173,100.0
179,-0.01634067724324625,0.000524196984231018,182.7205006774889,100.0
180,-0.014979474190059704,0.004101669872602813,182.69055793948309,100.0
181,-0.014099009071928764,0.003738399793330218,182.6605664720809,100.0
182,-0.019007997162554108,0.00030611869443036756,182.63052966236611,100.0
183,-0.006763783615360894,0.0042431704161322355,182.60045065115227,100.0
184,-0.004614303385790613,0.005573811848567707,182.57033230938256,100.0
185,-0.012787299560542533,0.0027655828239175288,182.54017721611808,100.0
186,-0.007573269742756552,0.002437074805400152,182.5099876386564,100.0
187,-0.008784214704166142,0.005772156100984227,182.47976551526472,100.0
188,-0.01643470695879097,0.0047103077314653964,182.4495124409084,100.0
189,-0.013874686828251817,0.0008071264255268753,182.41922965623272,100.0
190,-0.010664544007746104,0.0023680769656798106,182.38891803993212,100.0
191,-0.014858166640016345,0.003812593994585786,182.35857810452586,100.0
192,-0.007593170833470188,0.0038593914441808533,182.32820999545626,100.0
193,-0.0025706791681358496,0.0004915064380508472,182.29781349335127,100.0
194,-0.01032862976695971,0.005100672180953344,182.2673880192518,100.0
195,-0.00727633454022688,0.005174969106951611,182.23693264259265,100.0
196,-0.013074525788327473,0.002079084523312701,182.20644609173323,100.0
197,-0.016348645770385545,0.005808441760399945,182.17592676686812,100.0
198,-0.006482488380367825,0.00031658768361852123,182.1453727552102,100.0
199,-0.012973072149078287,0.00352170751930733,182.11478184840212,100.0
200,-0.011518320873594109,0.0006087554716154629,182.0841515621416,100.0
201,0.0025555254022933977,0.0022958735087687766,182.05347915799683,100.0
202,0.019659621469749318,0.0019214521665702543,182.02276166736235,100.0
203,0.0336284144380986,0.0019016586510769782,181.9919959174784,100.0
204,0.02793685853405279,0.001846968248996233,181.96117855941588,100.0
205,0.020846817736857006,0.000790536978223241,181.93030609791674,100.0
206,0.01045479620986314,0.0013282434051626888,181.89937492297327,100.0
207,-1.4569251562259436e-05,0.0005829916519479435,181.86838134303252,100.0
208,-0.017365781910237958,0.0008434062477988416,181.83732161972125,100.0
209,-0.035500317728764635,0.002013681958194282,181.80619200400346,100.0
210,-0.021395597792532785,0.001890311562507753,181.77498877370775,100.0
211,-0.026102762128314628,0.0007108125022253683,181.743708272393,100.0
212,-0.031719004303876,0.0015299473854426184,181.7123469495613,100.0
213,-0.02826126788486786,0.0020863321649086976,181.68090140227358,100.0
214,-0.04349077022386636,0.0033074525894317888,181.649368418278,100.0
215,-0.015384727042189166,0.0017962599447905083,181.61774502081428,100.0
216,-0.025592771452297106,0.0018909179553676168,181.58602851529267,100.0
217,-0.0018990997595496242,0.003263413022883008,181.55421653803484,100.0
218,0.10389953857005957,0.0023034105123709366,181.52230710719616,100.0
219,0.005327359227130286,0.0022183689915057834,181.49029867588115,100.0
220,-0.16319776816236456,0.002343578767762257,181.45819018736594,100.0
221,-0.27457724012991863,0.000626616456718683,181.4259811322944,100.0
222,-0.39371965082369914,0.00041375201745918333,181.3936716077342,100.0
223,-0.2418257822179749,0.0007469624159388345,181.36126237803268,100.0
224,0.002890962145513783,0.0008016949282527471,181.32875493744731,100.0
225,0.050472605028601986,0.006597575272283668,181.29615157451005,100.0
226,0.08373008630157575,0.009078427153314859,181.2634554380231,100.0
227,0.09897159084401512,0.003235043277745365,181.23067060450478,100.0
228,0.07887881382732814,0.005245195638348429,181.19780214682515,100.0
229,0.08347672816903663,0.006793992987786981,181.16485620369934,100.0
230,0.07439838846853904,0.0006404332931198883,181.1318400496411,100.0
231,0.06702557528380723,0.0016777253192994306,181.09876216492447,100.0
232,0.0584101560752749,0.005046108259874115,181.0656323050519,100.0
233,0.054610396505834644,0.006981908705433578,181.03246156918823,100.0
234,0.05114345105504105,0.002617818499367742,180.99926246698695,100.0
235,0.03384511522805743,0.007343997755435596,180.96604898321195,100.0
236,0.03188216013468299,0.00033881882265478154,180.9328366395411,100.0
237,0.03421275681559098,0.00271958553677494,180.89964255293074,100.0
238,0.028156050992414184,0.0022907686805427184,180.86648548991997,100.0
239,0.021771627964894204,0.00302744445767206,180.83338591626224,100.0
240,0.021737563109026702,0.0005803751982617046,180.80036604128887,100.0
241,0.02528712160330808,0.0010248989374195493,180.76744985644095,100.0
242,0.02404662352639479,0.0011458789765887319,180.73466316746567,100.0
243,0.021470408216090132,0.002098638369054461,180.70203361986654,100.0
244,0.02125439337770476,0.0013340108328492896,180.66959071731236,100.0
245,0.028540785750646648,0.004999055759302592,180.63736583282,100.0
246,0.025967892612076975,0.0010872018898539578,180.60539221261647,100.0
247,0.012243518402149807,0.00496047619399669,180.5737049726657,100.0
248,0.005440031937100578,0.0039706041180326895,180.54234108791866,100.0
249,-0.005886267522917794,0.00017258174595952721,180.5113393744066,100.0
250,-0.022071128410310878,0.0013468496928844894,180.48074046433186,100.0
251,-0.03676476445602847,0.0018620370567889995,180.45058677432084,100.0
252,-0.03512595009362758,0.003811787380715496,180.4209224670002,100.0
253,-0.0193544497155018,0.005795222984073792,180.3917934060571,100.0
254,-0.015157308924524552,0.0001770068098254625,180.36324710495614,100.0
255,-0.0057740961016925834,0.0026190572942481937,180.3353326695241,100.0
256,0.006667433191504181,0.0007216683732239084,180.30810073468524,100.0
257,0.010333069883780598,0.0013706918103564443,180.28160339571522,100.0
258,0.012759290631677352,2.614080190287801e-05,180.25589413444018,100.0
259,0.009107231671522432,0.0005117382841528623,180.2310277408135,100.0
260,0.012625988852534641,0.0008230009968453548,180.20706023026258,100.0
261,0.012255289977907195,0.00024130032860214182,180.18404875713802,100.0
262,0.006437937970596497,0.0010367367718587585,180.16205152453546,100.0
263,0.011411805912263016,0.0034619016017442723,180.1411276907049,100.0
264,0.009038524399306096,0.0037935160745425143,180.12133727221024,100.0
265,0.010628580183289474,0.0006030800889782113,180.10274104395765,100.0
266,0.015426493436621589,0.0012197461676271603,180.08540043617174,100.0
267,0.010385417213735012,1.2560823289114015e-05,180.06937742836317,100.0
268,0.008168830900710513,0.0003626026456098977,180.05473444030216,100.0
269,0.005177704892620492,0.0025123921432866356,180.0415342199867,100.0
270,0.00899946120927323,0.0012765882263795383,180.0298397285741,100.0
271,0.012982055047727177,0.001164852572816592,180.019714022236,100.0
272,0.007444556321848539,0.00216790071709717,180.01122013091714,100.0
273,0.006695356043560621,0.006418512648471331,180.0044209340483,100.0
274,0.004611988885009397,0.0016060369231276426,179.99937903337545,100.0
275,0.0017651985891907118,0.006304733000742914,179.9961566231818,100.0
276,0.00092374978192093,0.006222417185942786,179.99481535825706,100.0
277,-0.00025630721274206035,0.0028066696225337814,179.99541621999956,100.0
278,0.0010598646787014746,0.0016334962871468546,179.99801938104653,100.0
279,-0.0008306175641526185,0.002732373963747051,180.0026840688284,100.0
280,-0.0031212284399268096,0.007363836402211573,180.00946842844385,100.0
281,-0.002486728314423157,0.0032225165752686907,180.01842938525374,100.0
282,0.001684387897225828,0.0028840737230253245,180.02962250759066,100.0
283,-0.0004158818483290516,0.0014861660188484722,180.04310186998129,100.0
284,-0.006843097339986968,0.0011335113023822495,180.05891991727427,100.0
285,0.0006347843296531353,0.0003531316308288986,180.07712733006267,100.0
286,0.0006251648307897068,0.0013285949381380859,180.09777289178155,100.0
287,-0.006415958451578021,0.0018592288237081203,180.12090335785106,100.0
288,-0.003244191629923304,0.004036788837526595,180.14656332722967,100.0
289,-0.00589838428834573,0.001616491727268218,180.1747951167562,100.0
290,-0.005675587763047312,0.006022405234953048,180.2056386387157,100.0
291,-0.0034615052281579597,0.006761493382704982,180.23913128215312,100.0
292,-0.007993038937029719,0.002041916182188603,180.27530779854317,100.0
293,-0.00902169700633961,0.006792928890210908,180.31420019246067,100.0
294,-0.008730511683237305,0.0019555738038792973,180.35583761787984,100.0
295,-0.004530690527621103,0.0022745065832545305,180.4002462806801,100.0
296,-0.004191164516458182,0.0010801212908138663,180.4474493478698,100.0
297,-0.006395304451005598,0.0013332261911944256,180.49746686396142,100.0
298,-0.003991159360041492,0.003895080330149576,180.55031567484528,100.0
299,-0.007451462994221259,0.0015900968891307558,180.6060093594097,100.0
300,-0.007679007474935806,0.0034959941695544717,180.6645581690475,100.0
301,-0.009615932175095843,0.002447559490455184,180.7259689750742,100.0
302,-0.011613053771221177,0.0018929769908791617,180.79024522397563,100.0
303,-0.0043530223241756,0.00017406515632900215,180.85738690030786,100.0
304,-0.006241506645547202,0.00436955288906269,180.92739049698656,100.0
305,-0.008399413013790566,0.002464141759227955,181.00024899262112,100.0
306,-0.005387977265272809,0.003468192420159483,181.07595183549776,100.0
307,-0.0034695096886403123,0.004756335239872048,181.15448493382195,100.0
308,-0.00033924782955816287,0.0006000354519533642,181.23583065188106,100.0
309,-0.0008569244951911577,0.0027631798414047156,181.3199678118394,100.0
310,-0.0044609095081664645,0.0012704775273963914,181.40687170091144,100.0
311,-0.00889804833277729,0.0013945366407712883,181.49651408368194,100.0
312,0.0005598951066823817,0.0006426080828645589,181.58886321936052,100.0
313,0.010960054741847,0.004869960078399151,181.68388388376684,100.0
314,0.019935590827987945,0.0036559617499632886,181.7815373958593,100.0
315,0.0436190535296241,0.0033419245399169692,181.88178164866088,100.0
316,0.04463143717301982,0.007947265752539802,181.98457114451,100.0
317,0.027983756309117848,0.004089484153055819,182.08985703465737,100.0
318,0.012058370977490428,0.003117930515974874,182.19758716333553,100.0
319,-0.003520736830554464,0.0036109564669579938,182.3077061165225,100.0
320,-0.023449967060979376,0.0017236996256502401,182.42015527567693,100.0
321,-0.046491362029335584,0.002672937641295838,182.53487287672678,100.0
322,-0.02661901416607905,0.0027255607100790864,182.65179407455184,100.0
323,-0.02074225432930776,0.005439690262556133,182.77085101312778,100.0
324,-0.03308674394296335,0.0005295340415043589,182.89197290140402,100.0
325,-0.029301175998318236,0.004019390872705839,183.01508609489292,100.0
326,-0.03748347092607379,0.0002397049845849659,183.14011418287674,100.0
327,-0.00635316661415652,0.0037313717192032038,183.26697808110535,100.0
328,-0.023890618317029058,0.0008196061035499059,183.39559612984877,100.0
329,-0.0026921989920617663,0.002974715649731087,183.52588419715659,100.0
330,0.09302138700945048,0.003765751290561681,183.6577557871494,100.0
331,-0.010392281209743235,0.003530204907954012,183.79112215313717,100.0
332,-0.1542270472718577,0.006606045627806831,183.92589241535126,100.0
333,-0.3466315657446891,0.006932496080353284,184.06197368310325,100.0
334,-0.5780967324424066,0.0018379095133254722,184.19927118123152,100.0
335,-0.4176013213720801,0.0015204011417561277,184.33768838073863,100.0
336,-0.10563780909864041,0.0018370517602753621,184.4771271335403,100.0
337,0.07221514888078784,0.003641325815631214,184.61748781123907,100.0
338,0.18063665819260608,0.0046723069238930525,184.75866944781407,100.0
339,0.1726791874473202,0.003762931426830003,184.9005698860981,100.0
340,0.16623005043153652,0.0026710021157219316,185.04308592789846,100.0
341,0.1648018200085586,0.007066702674033035,185.18611348760888,100.0
342,0.1333831577370146,0.0037802477967158444,185.3295477491576,100.0
343,0.13297312108779993,0.006809552496218619,185.4732833261319,100.0
344,0.11598421554530246,0.0029782223964969585,185.6172144249019,100.0
345,0.10771274478517878,0.0058827116743574714,185.76123501051967,100.0
346,0.10740202548260855,4.21987483575179e-05,185.90523897509163,100.0
347,0.0882847621620279,0.008402107580789719,186.04912030822294,100.0
348,0.08552272189658258,0.0022459106768061054,186.19277326904373,100.0
349,0.07762368833318888,0.005795906050646731,186.33609255928428,100.0
350,0.06476341773733803,0.001854010832883939,186.4789734968674,100.0
351,0.06844222661514723,0.0021851849768000356,186.62131218950154,100.0
352,0.07151774957466396,0.0028848835348561463,186.76300570776434,100.0
353,0.0645669119899377,0.005040274847597861,186.9039522571804,100.0
354,0.06361977007825129,0.0013508715572071008,187.04405134883535,100.0
355,0.07855832457205482,0.004736288242845574,187.18320396812624,100.0
356,0.08186421101809097,0.0016425015717339766,187.32131274129796,100.0
357,0.07779428632409309,0.0004047968006047042,187.45828209943716,100.0
358,0.0888522780133725,0.0014913763575566722,187.5940184395851,100.0
359,0.08524556397520364,0.00015072609162856656,187.72843028258785,100.0
360,0.06390334190073493,0.0014636058861683668,187.8614284272317,100.0
361,0.04319516487383466,0.0009694706184264234,187.9929261001367,100.0
362,0.008695127136642054,0.0006083233383470533,188.12283910082525,100.0
363,-0.0325899797659,0.0002133275237600434,188.25108594136037,100.0
364,-0.056845805514860855,0.0013113376205591905,188.3775879799567,100.0
365,-0.0660482447825222,0.0006725978801446496,188.50226954798666,100.0
366,-0.06752457830030552,0.0028433921762836384,188.62505806983674,100.0
367,-0.05838076799481422,0.0031614159095665418,188.7458841751095,100.0
368,-0.051220641028339675,0.0013532034088883367,188.86468180271714,100.0
369,-0.04604936396529288,0.003269141761542242,188.98138829647274,100.0
370,-0.03057309798354738,0.0006458184854532011,189.09594449184848,100.0
371,-0.029015221587135508,0.003525422577285369,189.2082947936258,100.0
372,-0.03581980559128626,0.0007386329692962132,189.31838724419492,100.0
373,-0.02920482338155757,0.0028311841977900604,189.42617358226667,100.0
374,-0.027384900392682668,0.0021132338006228323,189.53160929174587,100.0
375,-0.028327010218341518,2.0884288523708352e-05,189.6346536404999,100.0
376,-0.028361784488755957,0.0008116667027017312,189.73526970876816,100.0
377,-0.03055711057853789,0.0018796575887210709,189.83342440700983,100.0
378,-0.028370661978247506,0.00038142308088768743,189.92908848306752,100.0
379,-0.02541737621368605,0.0026389533341049432,190.02223651861314,100.0
380,-0.01828244529049228,0.0009737383724628408,190.11284691493304,100.0
381,-0.012144907606734038,0.0014278806153641193,190.20090186820428,100.0
382,-0.008536238013109518,0.0011788242870870486,190.28638733449776,100.0
383,-0.006354912953375229,0.0006881053183878593,190.3692929847928,100.0
384,-0.006514000722796906,0.0008847513323477475,190.44961215028857,100.0
385,0.001137295633238807,0.0009938578049401765,190.52734175826538,100.0
386,0.0005866870338664461,0.004297066100395353,190.60248225871587,100.0
387,0.002089758846112167,0.0049149703682009075,190.67503754196565,100.0
388,0.00982809140103453,0.0006181744908174384,190.74501484754867,100.0
389,3.9453717228257766e-05,0.004902570749763774,190.8124246646835,100.0
390,0.0013393237730956833,0.004330797017164644,190.87728062478544,100.0
391,-0.0005216439697729559,0.0011634870842019156,190.9395993865282,100.0
392,-0.013602236369827816,0.0028093983569980473,190.9994005140314,100.0
393,-0.004422411079145303,0.0004281922812757977,191.05670634879746,100.0
394,-0.005787779529558233,0.0007315287084462931,191.11154187605007,100.0
395,-0.013656524395066138,0.0011281625593911326,191.16393458614377,100.0
396,-0.008998347260400217,0.0009161455040436036,191.21391433171357,100.0
397,-0.010680502482721859,0.0005363859966848614,191.26151318122095,100.0
398,-0.011154320803312153,0.0037942778057892426,191.30676526952652,100.0
399,-0.009626987644360332,0.004949379535807981,191.34970664608858,100.0
400,-0.002605097181408671,0.0032383310846455984,191.39037512136196,100.0
401,-0.0010478147759873321,0.008679879990314547,191.4288101119712,100.0
402,-0.00833170851017746,0.0016326159582527098,191.46505248525796,100.0
403,-0.001035908573271996,0.004204162266312873,191.4991444038518,100.0
404,-0.002556403609347887,0.0004754864856459524,191.53112917096618,100.0
405,-0.007304310610995816,0.002046316681280013,191.56105107715243,100.0
406,-0.0013485086285136229,0.0007433654776994146,191.58895524923955,100.0
407,-0.006655292972766471,0.0014520128833220936,191.61488750215514,100.0
408,-0.0014042100022594217,0.002159626996651156,191.6388941942764,100.0
409,0.0021688762441631607,0.004841344463508995,191.66102208690594,100.0
410,-0.005360853875485906,0.0015827098176671027,191.681318208412,100.0
411,0.0046192603347863445,0.004007010435335654,191.69982972352364,100.0
412,0.005126237312734821,0.0032252300507267036,191.7166038082244,100.0
413,-0.001848105483271925,0.0011562016248511224,191.73168753062097,100.0
414,-0.0006418877071227291,2.844865842745627e-05,191.7451277380681,100.0
415,-0.005365879470884374,0.0033679771332826877,191.75697095072317,100.0
416,-0.0050697259442904034,0.002579961248354059,191.76726326162603,100.0
417,-0.0021845438950281546,0.0006752115986817423,191.77605024337691,100.0
418,0.0013765914850691929,0.00043108055590986884,191.78337686150414,100.0
