Time,ECG,EMG,EDA
159,-0.0002651940843275639,0.007833082948377805,183.3027405592759
160,0.010691088043381475,0.0008660483405448702,183.27465596068254
161,0.018354465591749462,0.005249183961347727,183.24643781729972
162,0.010725651783889793,0.004499022498067169,183.21809007368898
163,0.002819867600683576,0.00405311870501905,183.18961676667968
164,-0.002312172084039294,0.00013411171835293423,183.16102202084957
165,0.00034602213067693594,0.004161655599381848,183.13231004314792
166,-0.0013577940018029405,0.0007339991046508683,183.10348511639685
167,-0.0023749947871166324,0.00436051534208076,183.0745515914206
168,0.0037967705522888966,0.003007563056382394,183.04551387760088
169,-0.003900715224268419,0.0004677337885032138,183.0163764317455
170,-0.006970034589301879,0.0015400084177497248,182.98714374525204
171,-0.0032886961623460574,0.002411879464335379,182.9578203296096
172,-0.009202831233013341,0.0032638167941577974,182.92841070030508
173,-0.010170669632553166,0.0010804804081414765,182.8989193592055
174,-0.013092009606800079,0.002053300139281669,182.8693507754917
175,-0.018501675456549817,0.00094531363814893,182.8397093652289
176,-0.01761438074756833,0.0015412509368797778,182.80999946967705
177,-0.012437930323240256,0.0007455884866275135,182.78022533246855
178,-0.00936077730401359,0.003618602744945405,182.75039107581333
179,-0.01634067724728449,0.0005241969842310537,182.72050067592954
180,-0.014979474193499692,0.004101669872602772,182.69055793794462
181,-0.014099009074774033,0.003738399793330175,182.66056647056521
182,-0.019007997164808953,0.0003061186944304102,182.63052966087528
183,-0.006763783617030277,0.0042431704161322754,182.6004506496885
184,-0.004614303386880258,0.005573811848567742,182.5703323079481
185,-0.012787299561058858,0.0027655828239175535,182.5401772147152
186,-0.00757326974270661,0.0024370748054001416,182.50998763728722
187,-0.008784214703557672,0.00577215610098423,182.4797655139313
188,-0.01643470695763233,0.004710307731465411,182.4495124396129
189,-0.013874686826551946,0.0008071264255268977,182.41922965497736
190,-0.010664544005514545,0.0023680769656797833,182.3889180387194
191,-0.014858166637263217,0.0038125939945857553,182.35857810335835
192,-0.007593170830206122,0.0038593914441808204,182.3282099943366
193,-0.00257067916437203,0.0004915064380508178,182.29781349228207
194,-0.010328629762707825,0.005100672180953364,182.26738801823572
195,-0.007276334535499032,0.00517496910695162,182.23693264163245
196,-0.013074525783136238,0.0020790845233127045,182.20644609083175
197,-0.01634864576474386,0.005808441760399958,182.1759267660284
198,-0.006482488374288994,0.0003165876836185385,182.14537275443544
199,-0.01297307214257601,0.003521707519307312,182.1147818476959
200,-0.011518320866682346,0.000608755471615479,182.08415156150772
201,0.0025555254096003427,0.002295873508768788,182.05347915743928
202,0.019659621477436922,0.0019214521665702508,182.02276166688523
203,0.03362841444615211,0.0019016586510769834,181.99199591708563
204,0.027936858542457314,0.0018469682489962208,181.961178559111
205,0.020846817745597705,0.0007905369782232236,181.93030609770284
206,0.010454796218925248,0.001328243405162709,181.89937492285299
207,-1.456924219327485e-05,0.000582991651947924,181.86838134300808
208,-0.017365781900576405,0.0008434062477988242,181.83732161979447
209,-0.03550031771882446,0.002013681958194297,181.80619200417573
210,-0.021395597782327587,0.001890311562507767,181.77498877398
211,-0.026102762117857718,0.0007108125022253552,181.7437082727656
212,-0.03171900429318031,0.0015299473854426065,181.71234695003398
213,-0.02826126787394599,0.0020863321649086876,181.68090140284554
214,-0.04349077021273055,0.0033074525894317814,181.64936841894786
215,-0.01538472703085142,0.001796259944790505,181.61774502158002
216,-0.02559277144076892,0.0018909179553676155,181.5860285161516
217,-0.0018990997478424698,0.0032634130228830034,181.5542165389837
218,0.10389953858193499,0.00230341051237093,181.522307108231
219,0.005327359239163186,0.002218368991505776,181.4902986769973
220,-0.16319776815018427,0.002343578767762249,181.45819018855818
221,-0.27457724011760015,0.0006266164567186751,181.42598113355697
222,-0.39371965081125176,0.0004137520174591901,181.39367160906087
223,-0.24182578220540768,0.0007469624159388274,181.36126237941673
224,0.0028909621581907387,0.0008016949282527571,181.3287549388818
225,0.05047260504137717,0.0065975752722836805,181.29615157598764
226,0.08373008631443657,0.009078427153314871,181.26345543953622
227,0.09897159085694797,0.0032350432777453757,181.23067060604566
228,0.07887881384031839,0.005245195638348423,181.19780214838602
229,0.08347672818206905,0.0067939929877869855,181.1648562052724
230,0.07439838848159776,0.000640433293119905,181.13184005121875
231,0.06702557529687608,0.0016777253192994041,181.09876216649926
232,0.058410156088337474,0.005046108259874147,181.06563230661666
233,0.054610396518874456,0.006981908705433614,181.03246157073607
234,0.0511434510680417,0.0026178184993677052,180.99926246851132
235,0.033845115241002595,0.007343997755435565,180.96604898470653
236,0.031882160147556654,0.0003388188226547703,180.93283664099977
237,0.03421275682837744,0.002719585536774927,180.8996425543476
238,0.02815605100509806,0.002290768680542752,180.86648549128935
239,0.021771627977460573,0.0030274444576721088,180.83338591757885
240,0.0217375631214611,0.0005803751982616458,180.8003660425477
241,0.025287121615596576,0.0010248989374194882,180.7674498576373
242,0.024046623538523944,0.0011458789765886766,180.7346631685952
243,0.021470408228047112,0.0020986383690544137,180.7020336209252
244,0.021254393389477298,0.0013340108328493275,180.66959071829638
245,0.028540785762223148,0.004999055759302616,180.63736583372594
246,0.02596789262344645,0.0010872018898539677,180.60539221344126
247,0.012243518413301974,0.004960476193996692,180.5737049734067
248,0.0054400319480259,0.003970604118032699,180.54234108857355
249,-0.005886267512228177,0.00017258174595954063,180.5113393749733
250,-0.022071128399865064,0.0013468496928845022,180.48074046480852
251,-0.03676476444583392,0.0018620370567890092,180.4505867747059
252,-0.035125950083691085,0.0038117873807154913,180.42092246729237
253,-0.01935444970582964,0.005795222984073792,180.39179340625535
254,-0.01515730891512259,0.00017700680982546028,180.36324710505957
255,-0.005774096092566261,0.0026190572942481898,180.33533266953202
256,0.006667433200349737,0.0007216683732239137,180.30810073459716
257,0.010333069892340563,0.0013706918103564493,180.2816033955308
258,0.012759290639947215,2.6140801902881517e-05,180.25589413415915
259,0.009107231679497941,0.0005117382841528644,180.23102774043574
260,0.012625988860211892,0.0008230009968453566,180.20706022978814
261,0.012255289985282547,0.00024130032860214334,180.18404875656714
262,0.006437937977666607,0.0010367367718587574,180.16205152386866
263,0.011411805919024883,0.00346190160174427,180.1411276899429
264,0.009038524405756981,0.003793516074542509,180.12133727135384
265,0.010628580189426962,0.0006030800889782011,180.10274104300774
266,0.015426493442443581,0.0012197461676271767,180.08540043512923
267,0.010385417219239686,1.2560823289091796e-05,180.06937742722909
268,0.008168830905896393,0.00036260264560992507,180.0547344390778
269,0.005177704897486407,0.0025123921432866664,180.04153421867377
270,0.008999461213818324,0.0012765882263795676,180.02983972717468
271,0.01298205505195093,0.0011648525728165683,180.01971402075242
272,0.007444556325750706,0.002167900717097189,180.01122012935213
273,0.006695356047141316,0.006418512648471345,180.00442093240505
274,0.004611988888269036,0.0016060369231276508,179.99937903165753
275,0.0017651985921300346,0.006304733000742907,179.99615662139317
276,0.0009237497845409927,0.006222417185942775,179.99481535640194
277,-0.00025630721043989023,0.002806669622533764,179.99541621808243
278,0.0010598646806874133,0.0016334962871468307,179.99801937907196
279,-0.0008306175624809608,0.0027323739637470845,180.00268406680112
280,-0.003121228438567206,0.00736383640221162,180.00946842636887
281,-0.0024867283133731145,0.0032225165752687484,180.0184293831362
282,0.0016843878979690683,0.0028840737230252616,180.0296225054359
283,-0.00041588184788962255,0.0014861660188484095,180.04310186779466
284,-0.006843097339848125,0.0011335113023823052,180.05891991506124
285,0.000634784329494883,0.0003531316308288547,180.07712732782883
286,0.0006251648303380369,0.0013285949381380557,180.09777288953254
287,-0.006415958452319206,0.0018592288237081046,180.12090335559256
288,-0.0032441916309498622,0.0040367888375265944,180.14656332496747
289,-0.0058983842896533495,0.0016164917272682294,180.1747951144962
290,-0.005675587764631453,0.006022405234953028,180.20563863646385
291,-0.0034615052300139113,0.006761493382704958,180.23913127991545
292,-0.007993038939152586,0.002041916182188624,180.27530779632573
293,-0.009021697008724319,0.006792928890210922,180.3142001902695
294,-0.008730511685878625,0.0019555738038793025,180.35583761572096
295,-0.004530690530513635,0.0022745065832545357,180.4002462785595
296,-0.004191164519596413,0.0010801212908138824,180.44744934579342
297,-0.006395304454383865,0.0013332261911944503,180.49746686193507
298,-0.003991159363653998,0.003895080330149605,180.55031567287458
299,-0.007451462998062083,0.0015900968891307849,180.60600935749994
300,-0.007679007478998887,0.0034959941695544474,180.66455816720358
301,-0.009615932179375005,0.0024475594904551684,180.72596897330067
302,-0.01161305377571012,0.0018929769908791665,180.79024522227664
303,-0.0043530223288679075,0.00017406515632899678,180.85738689868708
304,-0.006241506650436369,0.004369552889062704,180.92739049544713
305,-0.008399413018869989,0.0024641417592279747,181.00024899116573
306,-0.005387977270535763,0.0034681924201594603,181.07595183412863
307,-0.0034695096940799883,0.004756335239872024,181.15448493254075
308,-0.0003392478351676596,0.0006000354519533409,181.235830650689
309,-0.0008569245009634498,0.0027631798414047308,181.3199678107372
310,-0.004460909514094457,0.0012704775273963947,181.40687169989937
311,-0.008898048338853708,0.0013945366407712946,181.49651408275986
312,0.0005598951004649163,0.0006426080828645461,181.58886321852782
313,0.010960054735496019,0.004869960078399134,181.6838838830224
314,0.01993559082151111,0.003655961749963271,181.78153739520147
315,0.04361905352302932,0.0033419245399169835,181.88178164808767
316,0.044631437166315166,0.007947265752539814,181.98457114401901
317,0.0279837563023118,0.0040894841530558345,182.08985703424588
318,0.012058370970591897,0.0031179305159748528,182.19758716300052
319,-0.0035207368375360587,0.0036109564669579678,182.30770611626073
320,-0.023449967068034008,0.0017236996256502725,182.4201552754851
321,-0.04649136203645274,0.0026729376412958743,182.5348728766013
322,-0.0266190141732475,0.0027255607100790486,182.65179407448917
323,-0.020742254336515935,0.005439690262556096,182.7708510131244
324,-0.033086743950199185,0.0005295340415043267,182.89197290145657
325,-0.029301176005569127,0.004019390872705867,183.01508609499834
326,-0.03748347093332692,0.00023970498458499262,183.1401141830322
327,-0.006353166621398477,0.0037313717192031743,183.2669780813084
328,-0.023890618324246306,0.0008196061035499413,183.39559613009715
329,-0.002692198999240453,0.0029747156497311276,183.52588419744816
330,0.09302138700232492,0.0037657512905616398,183.65775578748227
331,-0.010392281216801622,0.0035302049079539754,183.79112215350966
332,-0.15422704727883366,0.006606045627806863,183.92589241576184
333,-0.3466315657515674,0.00693249608035331,184.06197368355038
334,-0.5780967324491719,0.0018379095133254561,184.19927118171364
335,-0.4176013213787174,0.0015204011417561196,184.33768838125425
336,-0.1056378091051363,0.001837051760275364,184.47712713408805
337,0.07221514887444401,0.0036413258156312196,184.61748781181763
338,0.1806366581864228,0.004672306923893065,184.75866944842215
339,0.17267918744130317,0.0037629314268299895,184.90056988673444
340,0.16623005042568945,0.0026710021157219177,185.0430859285616
341,0.16480182000288335,0.007066702674033051,185.18611348829737
342,0.1333831577315111,0.00378024779671586,185.32954774987013
343,0.1329731210824672,0.006809552496218607,185.4732833268672
344,0.1159842155401381,0.0029782223964969524,185.61721442565866
345,0.10771274478017977,0.0058827116743574714,185.76123501129624
346,0.10740202547777106,4.219874835751497e-05,185.90523897588608
347,0.08828476215734762,0.008402107580789723,186.04912030903304
348,0.08552272189205486,0.002245910676806113,186.19277326986716
349,0.07762368832880884,0.005795906050646719,186.33609256011863
350,0.06476341773310054,0.0018540108328839264,186.47897349771011
351,0.06844222661104728,0.002185184976800049,186.62131219034995
352,0.07151774957069643,0.002884883534856131,186.7630057086159
353,0.06456691198609765,0.005040274847597844,186.9039522580328
354,0.06361977007453394,0.0013508715572071162,187.0440513496865
355,0.07855832456845566,0.004736288242845587,187.18320396897434
356,0.0818642110146058,0.0016425015717339867,187.32131274214154
357,0.07779428632071812,0.0004047968006047114,187.45828210027506
358,0.08885227801010448,0.0014913763575566759,187.59401844041636
359,0.08524556397203996,0.0001507260916285664,187.72843028341177
360,0.06390334189767362,0.001463605886168371,187.86142842804773
361,0.04319516487087474,0.0009694706184264312,187.99292610094446
362,0.008695127133783422,0.0006083233383470632,188.1228391016244
363,-0.03258997976865649,0.00021332752376005502,188.25108594215067
364,-0.05684580551751326,0.0013113376205591781,188.37758798073804
365,-0.06604824478506785,0.000672597880144638,188.5022695487591
366,-0.06752457830274089,0.0028433921762836484,188.6250580706006
367,-0.05838076799713527,0.0031614159095665474,188.74588417586534
368,-0.05122064103054203,0.0013532034088883397,188.86468180346606
369,-0.046049363967371734,0.003269141761542254,188.98138829721609
370,-0.030573097985497854,0.0006458184854531831,189.09594449258776
371,-0.029015221588952592,0.003525422577285346,189.20829479436284
372,-0.03581980559296502,0.0007386329692961871,189.31838724493173
373,-0.02920482338309301,0.0028311841977900856,189.42617358300552
374,-0.02738490039407003,0.002113233800622853,189.53160929248926
375,-0.02832701021957613,2.088428852372485e-05,189.6346536412506
376,-0.028361784489833473,0.0008116667027017424,189.73526970952912
377,-0.030557110579454212,0.001879657588721076,189.83342440778438
378,-0.028370661978998905,0.000381423080887687,189.92908848385937
379,-0.02541737621426917,0.0026389533341049463,190.02223651942643
380,-0.018282445290904233,0.0009737383724628478,190.11284691577234
381,-0.012144907606972413,0.0014278806153641083,190.2009018690745
382,-0.008536238013172385,0.0011788242870870338,190.28638733540407
383,-0.00635491295326119,0.00068810531838784,190.36929298574057
384,-0.006514000722505066,0.0008847513323477232,190.44961215128325
385,0.001137295633708842,0.0009938578049402034,190.52734175931235
386,0.0005866870345145434,0.004297066100395378,190.60248225982045
387,0.0020897588469377115,0.004914970368200929,190.6750375431329
388,0.00982809140203646,0.0006181744908174544,190.74501484878343
389,3.945371840501609e-05,0.004902570749763767,190.81242466599042
390,0.0013393237744453558,0.004330797017164646,190.8772806261687
391,-0.0005216439682526994,0.0011634870842019039,190.93959938799156
392,-0.013602236368139696,0.0028093983569980278,190.99940051557826
393,-0.0044224110772923195,0.00042819228127577295,191.05670635043072
394,-0.005787779527543814,0.000731528708446319,191.11154187777217
395,-0.013656524392894023,0.0011281625593911574,191.16393458795665
396,-0.00899834725807446,0.0009161455040436256,191.21391433361856
397,-0.01068050248024689,0.0005363859966848773,191.2615131832188
398,-0.011154320800692709,0.0037942778057892487,191.30676527161748
399,-0.009626987641601505,0.004949379535807977,191.34970664827242
400,-0.0026050971785158803,0.0032383310846456066,191.39037512363797
401,-0.001047814772966331,0.008679879990314554,191.42881011433812
402,-0.008331708507034345,0.001632615958252709,191.46505248771385
403,-0.0010359085700131071,0.004204162266312881,191.49914440639398
404,-0.0025564036059799048,0.0004754864856459631,191.5311291735913
405,-0.007304310607525677,0.00204631668128,191.56105107985644
406,-0.0013485086249484816,0.0007433654776994297,191.5889552520179
407,-0.006655292969113787,0.001452012883322109,191.61488750500297
408,-0.0014042099985268042,0.0021596269966511414,191.63889419718856
409,0.0021688762479678426,0.0048413444635089795,191.6610220898773
410,-0.005360853871617214,0.0015827098176670836,191.68131821143754
411,0.004619260338710869,0.004007010435335678,191.69982972659864
412,0.005126237316706809,0.003225230050726731,191.71660381134433
413,-0.0018481054792609487,0.0011562016248510942,191.7316875337817
414,-0.0006418877030813,2.8448658427430995e-05,191.74512774126575
415,-0.005365879466821128,0.0033679771332827077,191.75697095395418
416,-0.005069725940213981,0.002579961248354072,191.76726326488713
417,-0.0021845438909472484,0.0006752115986817458,191.776050246665
418,0.0013765914891458939,0.0004310805559098599,191.78337686481612
419,0.005322129918031828,0.0005979314647443065,191.7892873979614
420,0.002715846583354435,0.0008704499492441368,191.79382536485105
421,0.003917810965690129,0.0003997030232460099,191.79703345824913
422,0.0009536918411153089,0.003708720450480507,191.7989534854946
423,-0.00324286500188892,0.004702497415011688,191.79962631542014
424,-0.0007053287452772087,0.0026092868887589342,191.7990918312066
425,-0.0047384968790063296,0.002194506453343549,191.79738888871097
426,-0.0024167172651058614,0.0024987662254152064,191.7945552798205
427,0.0031649067810922433,0.0012223233908880973,191.79062770042674
428,0.00044786394364459015,0.004604642281720919,191.78564172266096
429,0.004011533044693989,0.0011711880113471336,191.7796317710815
430,0.0015820844652802753,0.002485985447384529,191.77263110255527
431,-0.005636281959736169,0.0013426211083875988,191.76467178962525
432,-0.0035662388657783303,0.00478356789328453,191.75578470720978
433,-0.003944837703234053,0.0013888022679504391,191.74599952253226
434,-0.0019413209509917728,0.000682083154889755,191.73534468823615
435,-0.0033676863372850427,0.005082657814444008,191.7238474386961
436,-0.010948306316351755,0.0024840032671198465,191.71153378958812
437,-0.0038403440061677077,0.0046735358766169105,191.69842854080764
438,0.00462088047493238,0.0028857236785552968,191.68455528280208
439,0.023680626678471997,0.0011117684810502233,191.66993640630503
440,0.05662875643092869,0.00443282680510955,191.6545931153559
441,0.050431731557986276,0.008836182233764008,191.6385454434083
442,0.0233272592096528,0.0022327066394129172,191.62181227229263
443,0.011628998883741195,0.004681345390239518,191.60441135379187
444,0.001574816344011709,0.0038441696807592326,191.586359333597
445,-0.02073421916712009,0.001519097590092969,191.56767177744237
446,-0.043271322085363086,0.0017879783085687682,191.54836319928054
447,-0.029380291028214565,0.0012372636675474567,191.52844709141536
448,-0.023650835764740807,0.0009925122732468456,191.50793595656089
449,-0.026475569743541,0.0012718901568797795,191.48684134182238
450,-0.016965235684305666,0.0009450245344629768,191.46517387461773
451,-0.023937320837059003,0.0015760558097508023,191.44294330056692
452,-0.003024523950983791,0.0008080836333378423,191.4201585233598
453,-0.023925486535990123,0.002517828792255627,191.39682764658278
454,-0.01242891509169532,0.0014939405965032288,191.37295801745526
455,0.06961314388826188,0.0001390592472513578,191.3485562723991
456,-0.0069473279437515315,0.0013489733877103348,191.32362838435137
457,-0.1490119920839645,0.002350692312746037,191.29817971173432
458,-0.4173494423297103,0.001383958888480522,191.2722150490133
459,-0.7136819666527926,0.0009349340663287728,191.24573867878223
460,-0.529199380130909,0.0005338445173584244,191.21875442529756
461,-0.1473685749772783,0.0014523994765178322,191.19126570933733
462,0.07087658180997924,0.0003510423899254603,191.16327560420393
463,0.19628719035294268,0.0042509707218599865,191.134786892629
464,0.19811321988606695,0.003532161416732972,191.10580212428704
465,0.19046491122595924,0.001375166656447268,191.07632367357792
466,0.19599434655073306,0.003693801130262833,191.04635379730706
467,0.16937309163989256,0.0013327941288102452,191.01589469188542
468,0.16389064045475055,0.0009510298396252818,190.98494854970016
469,0.1493167134860456,8.03162808333328e-05,190.9535176143533
470,0.1352355733071272,0.0008639630227842111,190.92160423450898
471,0.12347945366024983,0.0010102138043940542,190.88921091611263
472,0.10670468299412429,0.00300189858542187,190.85634037275648
473,0.10174296589824686,0.0009695610569141813,190.8229955739785
474,0.09282643585741612,0.004452634261116712,190.7891797913009
475,0.09020906006508758,0.006904983068177678,190.754896641841
476,0.0887162597624333,0.0013389784857575464,190.7201501293532
